,logFC,AveExpr,t,P.Value,adj.P.Val,B
36346_at,3.25893016485671,3.26806478459846,208.162632692069,2.30743201777358e-38,1.69368193165066e-36,77.5655975558742
34166_at,3.28247538536077,3.28942582959158,208.0372298636,2.33882033186306e-38,1.70679807455325e-36,77.5535116589965
41539_at,2.77764906734043,2.78131733475982,207.761296141747,2.40946718637438e-38,1.74079332783942e-36,77.5268850924502
1950_s_at,2.35962230382971,2.36111895248896,207.747793845964,2.41298085047049e-38,1.74079332783942e-36,77.5255810050989
36358_at,13.7262137962322,13.6838597723532,207.393220704992,2.5071921234027e-38,1.79848298624767e-36,77.4912963608928
31447_at,2.84299058457023,2.84848838081376,207.335620433595,2.52285587826265e-38,1.79949465893028e-36,77.4857197233949
37217_at,2.07596417429874,2.06974582548441,207.250110472955,2.54629813729063e-38,1.80601202153338e-36,77.477437306296
1236_s_at,2.78455284014438,2.79113431995609,206.9057401643,2.6430339775647e-38,1.86415105959522e-36,77.4440374423461
39104_at,2.60289186903989,2.60269979582219,206.495477445784,2.76331194147233e-38,1.93657484496334e-36,77.404153551873
33078_at,3.09341908740371,3.08743796617083,206.451976184366,2.77639641139299e-38,1.93657484496334e-36,77.3999185962355
770_at,2.5793410158487,2.58580824992293,206.376122574171,2.7993669798724e-38,1.94186857807083e-36,77.3925313215603
32341_f_at,13.529972481528,13.4891211123455,206.120999325422,2.87809292976118e-38,1.98556957585983e-36,77.3676596698938
657_at,1.7019416613883,1.69958738692166,205.981966141021,2.92196609397711e-38,2.00056308477053e-36,77.3540888815346
926_at,3.20325455569149,3.20117005912718,205.920824550255,2.9414804956556e-38,2.00056308477053e-36,77.3481172409815
32435_at,13.0819723642891,13.0297283647085,205.902473029114,2.94736422785994e-38,2.00056308477053e-36,77.3463244223102
1352_at,4.02439591199365,4.02511101295812,205.816644819288,2.97504549616035e-38,2.00855344326334e-36,77.3379368726969
35152_at,2.44602475009026,2.44375408958568,205.652360757366,3.02879035668902e-38,2.02825266830165e-36,77.3218697362572
38660_at,1.84156287239066,1.84036360062123,205.629483891054,3.03635448957633e-38,2.02825266830165e-36,77.3196310535042
41661_at,4.27341080150172,4.28228504690601,205.454726629961,3.09479231035302e-38,2.05640804832668e-36,77.3025191425286
36284_at,2.4284766369898,2.43164704340251,204.820071826023,3.3170898360861e-38,2.19257901469042e-36,77.2402179258249
41688_at,3.81035102031092,3.81281548781969,204.594510064903,3.400060463543e-38,2.22498674980341e-36,77.2180160550046
AFFX-ThrX-5_at,3.03155199330637,3.03635432476535,204.568916280259,3.4096108837872e-38,2.22498674980341e-36,77.2154949024195
39121_at,3.02156180730139,3.02139080440471,204.543855569429,3.41898954029197e-38,2.22498674980341e-36,77.2130258704677
2046_at,3.39923374351349,3.3970313661433,204.443919953515,3.45665800796215e-38,2.23796447951396e-36,77.2031761662269
36730_at,4.30079645501378,4.29697731863732,204.384162068534,3.47938926929237e-38,2.24118824106205e-36,77.1972834600778
32459_at,2.6879100701196,2.68565155895034,204.103913512201,3.5880951014042e-38,2.29364094019523e-36,77.1696188511037
31991_at,2.74992642682437,2.76186755913524,204.042906223573,3.61222599167818e-38,2.29364094019523e-36,77.1635901154673
41818_at,2.60997343716687,2.6109590985981,204.035106895282,3.61532314533743e-38,2.29364094019523e-36,77.1628192205437
1335_at,2.44277715881508,2.44002252088614,203.915361379499,3.66322450885097e-38,2.30956713976305e-36,77.1509787066573
33145_at,3.29278503104755,3.2830017756196,203.840214024479,3.69362359159985e-38,2.30956713976305e-36,77.1435435547658
34778_at,3.48449078896147,3.4872019640474,203.836070448286,3.69530742362088e-38,2.30956713976305e-36,77.1431334835844
31996_at,2.78046629000747,2.77769402261137,203.593140784114,3.79544218170296e-38,2.36046588886699e-36,77.1190732154349
39855_at,1.6047977436905,1.60848574257632,203.541195889626,3.81721913620086e-38,2.36237213698705e-36,77.1139237302577
31667_r_at,2.87641740610959,2.87671337878335,203.386750839409,3.88274171525723e-38,2.39120069049378e-36,77.0986031292917
31320_at,3.35785144049721,3.36264657441897,203.297462984307,3.92115658425619e-38,2.40313601340944e-36,77.0897392068051
41305_at,2.36231003934349,2.36362075464215,203.243661664692,3.94449535177977e-38,2.40576105392365e-36,77.0843957621863
36055_at,2.26001673254071,2.25812983884979,203.193244347463,3.96649787037391e-38,2.40754978910917e-36,77.0793867735286
32912_at,2.93168092349475,2.93062608686997,203.137348380489,3.99104123767466e-38,2.41085625003075e-36,77.073831625994
38870_at,2.92667768547023,2.92621930887797,203.033930145661,4.03687034447101e-38,2.42692800471174e-36,77.0635484019904
39888_at,3.58275250046997,3.58330913743759,202.72468037408,4.17722089780595e-38,2.49940349927963e-36,77.032758797918
35386_at,3.09398931107219,3.0945656058757,202.628334655323,4.22198064322536e-38,2.51426913305284e-36,77.0231541774913
37639_at,1.98334677230654,1.98341537645148,202.541006616238,4.26298389306201e-38,2.5267686220614e-36,77.0144434965924
31660_at,3.70381028298305,3.71160293349396,202.46215167312,4.30036617079156e-38,2.52692045183326e-36,77.0065738699988
35782_at,1.95497240284082,1.95446466301682,202.45605528267,4.30327047242892e-38,2.52692045183326e-36,77.0059652952397
35855_s_at,3.65781306257643,3.65127855906945,202.344164620363,4.35694028651494e-38,2.54659125542829e-36,76.994791618406
31950_at,12.404047476934,12.4381803142479,202.111975182236,4.47055597936982e-38,2.60095710781308e-36,76.9715795038637
38442_at,1.90161886676424,1.9028197157157,201.947014884404,4.55315232590286e-38,2.62820013714186e-36,76.9550677053886
36791_g_at,3.41953222072231,3.41520219867472,201.935422166252,4.55901647551736e-38,2.62820013714186e-36,76.95390668038
33708_at,3.00420087939602,3.00733663092066,201.881195926599,4.58655163793833e-38,2.63205520131688e-36,76.9484747300201
36387_at,2.74641927057589,2.7462330450525,201.744779254099,4.65659266846404e-38,2.66015757644156e-36,76.9348013930912
34561_at,3.2136608990808,3.21601621194345,201.692925519507,4.68350841712171e-38,2.66348170117845e-36,76.9296008983519
898_s_at,2.73954925841256,2.73742924948359,201.598137189264,4.73313113812141e-38,2.67963141788264e-36,76.9200900298898
35190_at,3.31862888769157,3.31894936645278,201.484082911889,4.79356867097816e-38,2.69587468229516e-36,76.9086385198795
31776_at,2.30205215047109,2.30468148079126,201.420840069553,4.82742805145697e-38,2.69587468229516e-36,76.9022851327963
722_at,3.23383742713428,3.22891555168557,201.368744256308,4.85550708724316e-38,2.69587468229516e-36,76.8970496743084
35093_at,2.27605045526279,2.28276859705151,201.330525696153,4.87621489895813e-38,2.69587468229516e-36,76.8932077400406
39026_r_at,2.67933049742519,2.68002218280625,201.297744835912,4.8940499165477e-38,2.69587468229516e-36,76.8899116943673
2048_s_at,3.77302684146354,3.78114587467729,201.276586482567,4.90559767227904e-38,2.69587468229516e-36,76.8877839049642
35420_r_at,4.14202189927334,4.13498061819137,201.266164070756,4.91129645091396e-38,2.69587468229516e-36,76.8867356708818
34179_at,2.18649725152966,2.18542827911871,200.958542812126,5.082650072921e-38,2.76613030542251e-36,76.855765586219
38790_at,2.78204731036915,2.78475101387873,200.957737467152,5.08310677907344e-38,2.76613030542251e-36,76.8556844283148
32043_at,2.71715484822138,2.72032594291705,200.844678226042,5.14764933559307e-38,2.78923059492972e-36,76.8442868879932
35148_at,3.40425092556443,3.40722486537231,200.740147988087,5.20808468253404e-38,2.80783773196027e-36,76.8337419130843
35527_at,3.24449941417118,3.24643855311669,200.708599174671,5.22647023374784e-38,2.80783773196027e-36,76.8305579106668
736_f_at,3.84844353921228,3.85098586107598,200.663262809102,5.25300948929711e-38,2.8101374916261e-36,76.8259813144349
32920_at,2.72731618967307,2.72953488129285,200.61936132647,5.27884296190265e-38,2.81204187316544e-36,76.8215483158459
31912_at,3.01361808861304,3.0111882094317,200.521829349865,5.33671090259323e-38,2.81917940847254e-36,76.8116955164759
